churn,Recency,Frequency,Monetary,AvgOrderValue,CustomerLifetimeDays,AvgDaysBetweenPurchases,PurchaseRatePerMonth,WeekendPurchaseRatio,EveningPurchaseRatio,UniqueActiveMonths,UniqueActiveDays,MonthlyPurchaseVariance,UniqueProducts,ProductDiversityRatio,AvgItemsPerInvoice,RepeatPurchaseRatio,TopProductConcentration,RecencyScore,MonetaryScore,QuantityPerMonth,InvoiceFrequencyScore,EngagementScore,R_Quartile,F_Quartile,M_Quartile,RFM_Score,Recency_Frequency,Monetary_Frequency,Recency_Monetary,Log_Monetary,Log_Frequency,Log_Recency,High_Recency_Flag,Low_Frequency_Flag,Low_Monetary_Flag,Recency_Bucket
1,42,3,798.1800000000001,266.06,149,74.5,0.5027932960893855,0.0,0.0,3,2,0.0,52,17.333333333333332,165.0,0.0384615384615384,0.037037037037037,0.1489361696846235,0.0144664315927125,165.0,1.0,0.036935570046868,1,1,2,4,126,2394.54,33523.560000000005,6.683586201996188,1.3862943611198906,3.7612001156935615,0,0,0,1
1,73,1,164.8,164.8,0,0.0,1.0,0.0,0.0,1,1,0.0,10,10.0,184.0,0.0,0.1,0.2588652473089884,0.0029732007281035,184.0,1.0,0.0022035423863237,1,0,0,1,73,164.8,12030.4,5.110782242701195,0.6931471805599453,4.30406509320417,0,1,1,2
1,72,1,280.68,280.68,0,0.0,1.0,0.0,0.0,1,1,0.0,18,18.0,188.0,0.0,0.0555555555555555,0.2553191480307831,0.0050759440932095,188.0,1.0,0.0037799583718794,1,0,1,2,72,280.68,20208.96,5.640771674846797,0.6931471805599453,4.290459441148391,0,1,1,2
0,24,3,830.66,276.88666666666666,161,80.5,0.4712041884816754,0.3404255319148936,0.0,3,3,0.0,42,14.0,197.33333333333331,0.119047619047619,0.0425531914893617,0.0851063826769277,0.0150558094361596,197.33333333333331,1.0,0.0413233918703248,0,1,2,3,72,2491.98,19935.84,6.723423703453316,1.3862943611198906,3.218875824868201,0,0,0,0
1,230,1,1553.03,1553.03,0,0.0,1.0,0.0,0.0,1,1,0.0,105,105.0,1056.0,0.0,0.0095238095238095,0.815602833987224,0.0281638412332919,1056.0,1.0,0.0051933325074527,3,0,3,6,230,1553.03,357196.9,7.348606835760558,0.6931471805599453,5.442417710521793,1,1,0,4
1,171,2,1100.89,550.445,110,110.0,0.4285714285714286,0.0,0.0,2,2,0.0,57,28.5,342.0,0.1403508771929824,0.0307692307692307,0.60638297657311,0.0199593677685087,342.0,1.0,0.015712693861046,3,0,3,6,342,2201.78,188252.19000000003,7.004782166218864,1.0986122886681098,5.147494476813453,1,0,0,3
0,260,2,3479.06,1739.53,0,0.0,2.0,0.0,0.0,1,1,0.0,89,44.5,944.0,0.9887640449438202,0.0112994350282485,0.9219858123333836,0.0631133303901377,1888.0,2.0,0.0098474704026427,3,0,3,6,520,6958.12,904555.6,8.154804813999199,1.0986122886681098,5.564520407322694,1,0,0,4
0,9,10,3383.73,338.373,266,29.55555555555556,1.0135135135135134,0.1538461538461538,0.0,8,5,0.4629100498862757,110,11.0,211.9,0.2454545454545454,0.032051282051282,0.0319148935038478,0.0613834846445771,264.875,1.25,0.5942443726925039,0,2,3,5,90,33837.3,30453.57,8.127029418501865,2.3978952727983707,2.302585092994046,0,0,0,0
1,28,2,359.61,179.805,156,156.0,0.3225806451612903,0.0,0.375,2,2,0.0,32,16.0,208.5,0.0,0.03125,0.099290779789749,0.0065081975779164,208.5,1.0,0.0117239871307586,0,0,1,1,56,719.22,10069.08,5.887797041943218,1.0986122886681098,3.367295829986474,0,0,1,0
1,44,1,147.78,147.78,0,0.0,1.0,0.0,0.0,1,1,0.0,12,12.0,174.0,0.0,0.0833333333333333,0.1560283682410341,0.0026643580281198,174.0,1.0,0.0022486425925824,1,0,0,1,44,147.78,6502.32,5.002468704763196,0.6931471805599453,3.80666248977032,0,1,1,1
1,119,5,944.72,188.944,121,30.25,0.9933774834437088,0.0,0.0,2,4,0.7071067811865476,33,6.6,124.4,0.1818181818181818,0.075,0.4219858141064332,0.0171255273186587,311.0,2.5,0.0494939886554629,2,2,2,6,595,4723.6,112421.68,6.851946542153558,1.791759469228055,4.787491742782046,1,0,0,3
0,31,4,1380.85,345.2125,178,59.333333333333336,0.5769230769230769,0.0,0.0,4,3,0.0,66,16.5,187.25,0.1515151515151515,0.0379746835443038,0.1099290776243649,0.0250394854117181,187.25,1.0,0.089147671504877,1,1,3,5,124,5523.4,42806.35,7.231178460086685,1.6094379124341005,3.4657359027997265,0,0,0,1
1,188,1,30.7,30.7,0,0.0,1.0,0.0,0.0,1,1,0.0,3,3.0,45.0,0.0,0.3333333333333333,0.6666666643026005,0.0005398396195366,45.0,1.0,0.0001799465411217,3,0,0,3,188,30.7,5771.599999999999,3.456316680883235,0.6931471805599453,5.241747015059643,1,1,1,4
0,9,1,91.18,91.18,0,0.0,1.0,0.0,1.0,1,1,0.0,8,8.0,37.0,0.0,0.125,0.0319148935038478,0.0016373018107829,37.0,1.0,0.0015850474978581,0,0,0,0,9,91.18,820.6200000000001,4.523743187292363,0.6931471805599453,2.302585092994046,0,1,1,0
1,1,2,508.47,254.235,69,69.0,0.6060606060606061,0.0,0.0,2,2,0.0,30,15.0,136.5,0.1,0.0606060606060606,0.0035460992782053,0.0092093917212516,136.5,1.0,0.0183534686078325,0,0,2,2,2,1016.94,508.47,6.233370969673077,1.0986122886681098,0.6931471805599453,0,0,0,0
0,2,2,465.67,232.835,67,67.0,0.6185567010309279,0.0,0.0,2,2,0.0,30,15.0,131.5,0.0666666666666666,0.0625,0.0070921985564106,0.0084327485039014,131.5,1.0,0.0167458835542711,0,0,2,2,4,931.34,931.34,6.1456223697668735,1.0986122886681098,1.0986122886681098,0,0,0,0
0,280,1,193.55,193.55,0,0.0,1.0,0.0,1.0,1,1,0.0,12,12.0,77.0,0.0,0.0833333333333333,0.99290779789749,0.0034948944780758,77.0,1.0,2.47864979654602e-05,3,0,1,4,280,193.55,54194.0,5.270689199430563,0.6931471805599453,5.638354669333745,1,1,1,4
1,120,1,576.9,576.9,0,0.0,1.0,0.0,0.0,1,1,0.0,32,32.0,298.0,0.0,0.03125,0.4255319133846386,0.0104511135755337,298.0,1.0,0.0060038312187367,2,0,2,4,120,576.9,69228.0,6.359400843323733,0.6931471805599453,4.795790545596741,1,1,0,3
0,121,1,652.46,652.46,0,0.0,1.0,0.0,0.0,1,1,0.0,44,44.0,349.0,0.0,0.0227272727272727,0.4290780126628439,0.011822215479809,349.0,1.0,0.0067495627564606,2,0,2,4,121,652.46,78947.66,6.48228132231565,0.6931471805599453,4.804021044733257,1,1,0,3
0,25,8,2938.09,367.26125,252,36.0,0.851063829787234,0.2403846153846154,0.0,7,4,0.3779644730092272,56,7.0,192.125,0.5535714285714286,0.048076923076923,0.088652481955133,0.0532969593319616,219.57142857142856,1.1428571428571428,0.3885764128521718,0,2,3,5,200,23504.72,73452.25,7.985855288610822,2.19722457733622,3.258096538021482,0,0,0,0
0,267,1,333.8,333.8,0,0.0,1.0,0.0,0.0,1,1,0.0,17,17.0,148.0,0.0,0.0588235294117647,0.9468085072808208,0.0060398526844629,148.0,1.0,0.0003212687800905,3,0,1,4,267,333.8,89124.6,5.81353333861532,0.6931471805599453,5.5909869805108565,1,1,1,4
0,141,1,231.9,231.9,0,0.0,1.0,0.0,0.0,1,1,0.0,15,15.0,168.0,0.0,0.0666666666666666,0.4999999982269503,0.0041907885758651,168.0,1.0,0.002095394295363,2,0,1,3,141,231.9,32697.9,5.450609176890295,0.6931471805599453,4.955827057601261,1,1,1,3
0,7,2,1368.15,684.075,225,225.0,0.2352941176470588,0.0,0.0,2,2,0.0,63,31.5,315.5,0.1428571428571428,0.0277777777777777,0.0248226949474372,0.0248090328682521,315.5,1.0,0.048386411626845,0,0,3,3,14,2736.3,9577.05,7.22194538831469,1.0986122886681098,2.079441541679836,0,0,0,0
1,63,2,510.84,255.42,0,0.0,2.0,0.0,0.0,1,1,0.0,19,9.5,285.0,1.0,0.0526315789473684,0.2234042545269352,0.0092523974321189,570.0,2.0,0.014370744962419,1,0,2,3,126,1021.68,32182.92,6.238012076201208,1.0986122886681098,4.158883083359672,0,0,0,2
0,1,3,491.54,163.84666666666666,188,94.0,0.4128440366972477,0.0,0.0,3,2,0.0,28,9.333333333333334,105.33333333333331,0.1071428571428571,0.064516129032258,0.0035460992782053,0.0089021821495288,105.33333333333331,1.0,0.0266118423835017,0,1,2,3,3,1474.62,491.54,6.19957567558823,1.3862943611198906,0.6931471805599453,0,0,0,0
1,48,1,197.4,197.4,0,0.0,1.0,0.0,0.0,1,1,0.0,14,14.0,136.0,0.0,0.0714285714285714,0.1702127653538554,0.0035647560758982,136.0,1.0,0.0029579890864076,1,0,1,2,48,197.4,9475.2,5.290285194850773,0.6931471805599453,3.8918202981106265,0,1,1,1
1,7,3,1024.26,341.42,185,92.5,0.4186046511627906,0.0,0.0,2,3,0.7071067811865476,57,19.0,202.66666666666663,0.0526315789473684,0.0333333333333333,0.0248226949474372,0.0185688497837997,304.0,1.5,0.0543237626702752,0,1,3,4,21,3072.78,7169.82,6.932701517943206,1.3862943611198906,2.079441541679836,0,0,0,0
0,15,3,479.3,159.76666666666668,106,53.0,0.6617647058823529,0.0,0.0,3,2,0.0,24,8.0,170.0,0.2916666666666667,0.064516129032258,0.0531914891730798,0.0086800767060623,170.0,1.0,0.0246551114997908,0,1,2,3,45,1437.9,7189.5,6.174410908670779,1.3862943611198906,2.772588722239781,0,0,0,0
0,29,7,1161.22,165.88857142857142,246,41.0,0.7608695652173914,0.0857142857142857,0.0,5,5,0.5477225575051662,24,3.4285714285714284,54.71428571428572,0.2083333333333333,0.1428571428571428,0.1028368790679543,0.0210541080793204,76.6,1.4,0.1322227851901859,1,2,3,6,203,8128.54,33675.38,7.058087248234978,2.079441541679836,3.4011973816621555,0,0,0,0
0,2,1,211.04,211.04,0,0.0,1.0,0.0,0.0,1,1,0.0,12,12.0,147.0,0.0,0.0833333333333333,0.0070921985564106,0.0038122657367547,147.0,1.0,0.0037852283911998,0,0,1,1,2,211.04,422.08,5.3567749361196055,0.6931471805599453,1.0986122886681098,0,1,1,0
0,42,4,1177.06,294.265,220,73.33333333333333,0.4800000000000001,0.25,0.0,4,2,0.0,43,10.75,139.25,0.2790697674418604,0.05,0.1489361696846235,0.0213415386532182,139.25,1.0,0.0726520465241263,1,1,3,5,168,4708.24,49436.52,7.071624296700529,1.6094379124341005,3.7612001156935615,0,0,0,1
0,23,4,2373.25,593.3125,246,82.0,0.4347826086956522,0.0,0.0,4,4,0.0,112,28.0,321.5,0.1875,0.0222222222222222,0.0815602833987224,0.0430474463672867,321.5,1.0,0.1581459377679182,0,1,3,4,92,9493.0,54584.75,7.772436877123062,1.6094379124341005,3.1780538303479458,0,0,0,0
0,48,2,1872.96,936.48,127,127.0,0.3821656050955413,0.0,0.0,2,2,0.0,91,45.5,558.5,0.0989010989010989,0.02,0.1702127653538554,0.0339692492829846,558.5,1.0,0.0563744988510667,1,0,3,4,96,3745.92,89902.08,7.535809117853383,1.0986122886681098,3.8918202981106265,0,0,0,1
1,104,1,127.39,127.39,0,0.0,1.0,0.0,0.0,1,1,0.0,9,9.0,139.0,0.0,0.1111111111111111,0.3687943249333534,0.0022943637477046,139.0,1.0,0.0014482154182183,2,0,0,2,104,127.39,13248.559999999998,4.855072506602992,0.6931471805599453,4.653960350157523,1,1,1,3
0,14,10,2916.84,291.684,198,22.0,1.3157894736842106,0.1081081081081081,0.0,6,6,1.2110601416389966,104,10.4,169.7,0.25,0.0337837837837837,0.0496453898948745,0.0529113596037212,282.8333333333333,1.6666666666666667,0.5028455452632656,0,2,3,5,140,29168.4,40835.76,7.978598895502633,2.3978952727983707,2.70805020110221,0,0,0,0
0,9,5,2477.77,495.554,231,57.75,0.574712643678161,0.1219512195121951,0.0,5,2,0.0,94,18.8,274.6,0.202127659574468,0.032520325203252,0.0319148935038478,0.0449440526541429,274.6,1.0,0.217548340000273,0,2,3,5,45,12388.85,22299.93,7.81551774838441,1.791759469228055,2.302585092994046,0,0,0,0
1,53,2,1964.92,982.46,87,87.0,0.5128205128205129,0.6,0.0,2,2,0.0,74,37.0,705.5,0.1486486486486486,0.0235294117647058,0.187943261744882,0.0356379434481137,705.5,1.0,0.0578800642291911,1,0,3,4,106,3929.84,104140.76,7.583715608119261,1.0986122886681098,3.9889840465642745,0,0,0,1
1,0,5,2495.67,499.134,237,59.25,0.5617977528089887,0.1773049645390071,0.0,4,4,0.5,95,19.0,266.6,0.3578947368421052,0.0212765957446808,0.0,0.0452688637193431,333.25,1.25,0.2263443185967156,0,2,3,5,0,12478.35,0.0,7.822713122955749,1.791759469228055,0.0,0,0,0,0
1,64,2,657.16,328.58,44,44.0,0.8108108108108107,0.0,0.0,2,2,0.0,29,14.5,240.5,0.0344827586206896,0.0666666666666666,0.2269503538051406,0.011907501066761,240.5,1.0,0.018410178973449,1,0,2,3,128,1314.32,42058.24,6.489448062860675,1.0986122886681098,4.174387269895637,0,0,0,2
0,34,2,2345.68,1172.84,34,34.0,0.9375,0.0,0.0,2,1,0.0,142,71.0,733.5,0.0633802816901408,0.0132450331125827,0.1205673754589809,0.0425471647434002,733.5,1.0,0.0748347295141351,1,0,3,4,68,4691.36,79753.12,7.760756842286018,1.0986122886681098,3.555348061489413,0,0,0,1
1,92,1,360.0,360.0,0,0.0,1.0,0.0,0.0,1,1,0.0,19,19.0,336.0,0.0,0.0526315789473684,0.3262411335948896,0.0065152744670464,336.0,1.0,0.0043897239392353,2,0,1,3,92,360.0,33120.0,5.8888779583328805,0.6931471805599453,4.532599493153256,1,1,1,3
0,0,1,618.93,618.93,0,0.0,1.0,0.0,0.0,1,1,0.0,46,46.0,498.0,0.0,0.0217391304347826,0.0,0.0112137844733195,498.0,1.0,0.0112137844733195,0,0,2,2,0,618.93,0.0,6.429606568439282,0.6931471805599453,0.0,0,1,0,0
0,44,2,754.48,377.24,43,43.0,0.821917808219178,0.0,0.0,2,2,0.0,78,39.0,220.5,0.1153846153846153,0.0229885057471264,0.1560283682410341,0.0136734570927545,220.5,1.0,0.0230800197887165,1,0,2,3,88,1508.96,33197.12,6.6273533088276455,1.0986122886681098,3.80666248977032,0,0,0,1
1,183,1,93.3,93.3,0,0.0,1.0,0.0,0.0,1,1,0.0,7,7.0,78.0,0.0,0.1428571428571428,0.6489361679115738,0.0016757710542591,78.0,1.0,0.000588302608011,3,0,0,3,183,93.3,17073.899999999998,4.546481189639412,0.6931471805599453,5.214935757608986,1,1,1,4
0,171,1,196.58,196.58,0,0.0,1.0,0.0,0.0,1,1,0.0,13,13.0,142.0,0.0,0.0769230769230769,0.60638297657311,0.0035498764628555,142.0,1.0,0.0013972918068423,3,0,1,4,171,196.58,33615.18,5.286143565616328,0.6931471805599453,5.147494476813453,1,1,1,3
0,214,2,785.33,392.665,24,24.0,1.1111111111111112,0.1428571428571428,0.0,2,2,0.0,41,20.5,180.5,0.024390243902439,0.0476190476190476,0.7588652455359388,0.0142332571688118,180.5,1.0,0.0068642659452505,3,0,2,5,428,1570.66,168060.62,6.667376551646223,1.0986122886681098,5.3706380281276624,1,0,0,4
0,8,3,1167.72,389.24,203,101.5,0.3862660944206008,0.0,0.0,3,2,0.0,60,20.0,245.0,0.0666666666666666,0.03125,0.0283687942256425,0.021172056231488,245.0,1.0,0.0617142915747698,0,1,3,4,24,3503.16,9341.76,7.063664411824258,1.3862943611198906,2.19722457733622,0,0,0,0
0,4,17,5838.65,343.45,234,14.625,1.9318181818181817,0.0879120879120879,0.0,9,6,1.0540925533894598,168,9.882352941176473,175.0,0.3928571428571428,0.0183150183150183,0.0141843971128212,0.1059301427552628,330.55555555555554,1.8888888888888888,1.7752689882514736,0,2,3,5,68,99257.05,23354.6,8.672426142519459,2.8903717578961645,1.6094379124341005,0,0,0,0
0,184,2,221.2,110.6,60,60.0,0.6666666666666666,0.0,0.6,2,2,0.0,14,7.0,58.0,0.0714285714285714,0.1333333333333333,0.6524822671897792,0.0039966277715275,58.0,1.0,0.0027777980440952,3,0,1,4,368,442.4,40700.8,5.40357787720553,1.0986122886681098,5.220355825078324,1,0,1,4
0,127,2,608.7,304.35,112,112.0,0.4225352112676056,0.0,0.4285714285714285,2,2,0.0,34,17.0,191.0,0.0294117647058823,0.0571428571428571,0.4503546083320758,0.0110281522276771,191.0,1.0,0.0121231461011102,2,0,2,4,254,1217.4,77304.90000000001,6.4129670329137705,1.0986122886681098,4.852030263919617,1,0,0,3
0,9,1,99.0,99.0,0,0.0,1.0,0.0,0.0,1,1,0.0,8,8.0,78.0,0.0,0.125,0.0319148935038478,0.0017792025107753,78.0,1.0,0.0017224194521222,0,0,0,0,9,99.0,891.0,4.605170185988092,0.6931471805599453,2.302585092994046,0,1,1,0
1,70,1,1292.88,1292.88,0,0.0,1.0,0.0,0.0,1,1,0.0,35,35.0,540.0,0.0,0.0285714285714285,0.2482269494743725,0.0234431932661504,540.0,1.0,0.0176239609157558,1,0,3,4,70,1292.88,90501.6,7.165400735057379,0.6931471805599453,4.262679877041316,0,1,0,2
0,43,2,1107.55,553.775,63,63.0,0.6451612903225806,0.0,0.0,2,1,0.0,60,30.0,278.5,0.1,0.0303030303030303,0.1524822689628288,0.0200802192598067,278.5,1.0,0.0340366837316006,1,0,3,4,86,2215.1,47624.65,7.010808134038219,1.0986122886681098,3.784189633918261,0,0,0,1
0,29,6,1626.3,271.05,131,26.2,1.1180124223602486,0.0947368421052631,0.0,5,4,0.4472135954999579,56,9.333333333333334,142.66666666666666,0.4464285714285714,0.0526315789473684,0.1028368790679543,0.029493389096265,171.2,1.2,0.1587622860508098,1,2,3,6,174,9757.8,47162.7,7.394677478666568,1.9459101490553128,3.4011973816621555,0,0,0,0
1,168,2,106.2,53.1,43,43.0,0.821917808219178,0.0,0.0,2,2,0.0,6,3.0,17.0,0.0,0.1666666666666666,0.595744678738494,0.001909852771638,17.0,1.0,0.0015441362915214,3,0,0,3,336,212.4,17841.600000000002,4.674696248636701,1.0986122886681098,5.1298987149230735,1,0,1,3
1,270,1,90.0,90.0,0,0.0,1.0,1.0,0.0,1,1,0.0,1,1.0,24.0,0.0,1.0,0.9574468051154368,0.001615889684697,24.0,1.0,6.876126866487015e-05,3,0,0,3,270,90.0,24300.0,4.51085950651685,0.6931471805599453,5.602118820879701,1,1,1,4
0,213,1,150.8,150.8,0,0.0,1.0,0.0,0.0,1,1,0.0,7,7.0,74.0,0.0,0.1428571428571428,0.7553191462577336,0.0027191585542039,74.0,1.0,0.0006653260365031,3,0,0,3,213,150.8,32120.4,5.02256386496153,0.6931471805599453,5.365976015021851,1,1,1,4
0,111,3,3637.3,1212.4333333333334,109,54.5,0.6474820143884893,0.8944954128440367,0.0,3,2,0.0,176,58.66666666666666,691.6666666666666,0.2272727272727272,0.0137614678899082,0.3936170198807907,0.0659847327899857,691.6666666666666,1.0,0.1200360567346838,2,1,3,6,333,10911.9,403740.3000000001,8.199271818569889,1.3862943611198906,4.718498871295094,1,0,0,3
0,210,1,112.2,112.2,0,0.0,1.0,0.0,0.0,1,1,0.0,5,5.0,36.0,0.0,0.2,0.7446808484231175,0.0020187279890235,36.0,1.0,0.000515419917422,3,0,0,3,210,112.2,23562.0,4.729156165769083,0.6931471805599453,5.351858133476067,1,1,1,4
1,150,1,1332.061,1332.061,0,0.0,1.0,0.0,0.0,1,1,0.0,30,30.0,574.0,0.0,0.0333333333333333,0.5319148917307983,0.0241541665815476,574.0,1.0,0.011306205679476,3,0,3,6,150,1332.061,199809.15,7.195233080572046,0.6931471805599453,5.017279836814924,1,1,0,3
1,139,1,171.20000000000002,171.20000000000002,0,0.0,1.0,0.0,0.0,1,1,0.0,10,10.0,57.0,0.0,0.1,0.4929077996705397,0.0030893342933147,57.0,1.0,0.0015665773243502,2,0,0,2,139,171.20000000000002,23796.800000000003,5.148656591993631,0.6931471805599453,4.941642422609304,1,1,1,3
1,122,1,613.95,613.95,0,0.0,1.0,0.0,0.0,1,1,0.0,95,95.0,308.0,0.0,0.0105263157894736,0.4326241119410492,0.0111234180428895,308.0,1.0,0.0063111591903353,2,0,2,4,122,613.95,74901.90000000001,6.42154096368842,0.6931471805599453,4.812184355372417,1,1,0,3
0,27,2,393.55,196.775,0,0.0,2.0,0.0,0.0,1,1,0.0,20,10.0,138.5,0.0,0.05,0.0957446805115436,0.0071240683909272,277.0,2.0,0.0128839534777911,0,0,1,1,54,787.1,10625.85,5.977745874967044,1.0986122886681098,3.332204510175204,0,0,1,0
1,99,2,279.6,139.8,111,111.0,0.425531914893617,0.0,0.0,2,2,0.0,11,5.5,82.0,0.5454545454545454,0.1176470588235294,0.3510638285423269,0.0050563465540802,82.0,1.0,0.006562492348736,2,0,1,3,198,559.2,27680.4,5.6369301676683605,1.0986122886681098,4.605170185988092,1,0,1,3
0,17,4,819.65,204.9125,227,75.66666666666667,0.4669260700389105,0.0,0.0,4,3,0.0,26,6.5,117.75,0.1538461538461538,0.0666666666666666,0.0602836877294904,0.0148560234122571,117.75,1.0,0.0558417901438826,0,1,2,3,68,3278.6,13934.05,6.710096709177945,1.6094379124341005,2.8903717578961645,0,0,0,0
0,0,16,8489.4,530.5875,270,18.0,1.6,0.1810526315789473,0.0,9,6,0.4409585518440984,224,14.0,334.0625,0.4910714285714285,0.0210526315789473,0.0,0.1540303065027169,593.8888888888889,1.7777777777777777,2.464484904043471,0,2,3,5,0,135830.4,0.0,9.046691392447611,2.833213344056216,0.0,0,0,0,0
0,0,16,6261.1,391.31875,282,18.8,1.5384615384615383,0.087378640776699,0.0,10,5,0.966091783079296,138,8.625,207.0,0.4782608695652174,0.0323624595469255,0.0,0.1135958653526831,331.2,1.6,1.817533845642931,0,2,3,5,0,100177.6,0.0,8.742270871097713,2.833213344056216,0.0,0,0,0,0
0,0,6,2351.33,391.8883333333333,270,54.0,0.6,0.475,0.1083333333333333,4,4,0.5773502691896257,98,16.333333333333332,283.8333333333333,0.1938775510204081,0.025,0.0,0.0426496889064382,425.75,1.5,0.2558981334386295,0,2,3,5,0,14107.98,0.0,7.763161605298983,1.9459101490553128,0.0,0,0,0,0
1,24,1,1721.57,1721.57,0,0.0,1.0,0.0,0.0,1,1,0.0,118,118.0,1228.0,0.0,0.0084745762711864,0.0851063826769277,0.0312221460896518,1228.0,1.0,0.0285649421765509,0,0,3,3,24,1721.57,41317.68,7.451572640668764,0.6931471805599453,3.218875824868201,0,1,0,0
1,181,1,103.0,103.0,0,0.0,1.0,0.0,0.0,1,1,0.0,12,12.0,35.0,0.0,0.0833333333333333,0.6418439693551632,0.0018517859890324,35.0,1.0,0.0006632283194355,3,0,0,3,181,103.0,18643.0,4.6443908991413725,0.6931471805599453,5.204006687076795,1,1,1,4
0,66,1,397.15,397.15,0,0.0,1.0,0.0,0.0,1,1,0.0,24,24.0,187.0,0.0,0.0416666666666666,0.2340425523615512,0.0071893935213586,187.0,1.0,0.0055067695116882,1,0,1,2,66,397.15,26211.9,5.9868288187034535,0.6931471805599453,4.204692619390966,0,1,1,2
1,72,3,658.07,219.35666666666668,137,68.5,0.5389221556886228,0.0,0.0,3,3,0.0,25,8.333333333333334,73.66666666666667,0.08,0.1071428571428571,0.2553191480307831,0.0119240138080645,73.66666666666667,1.0,0.0266387542844466,1,1,2,4,216,1974.21,47381.04,6.490829750409198,1.3862943611198906,4.290459441148391,0,0,0,2
0,52,1,277.15,277.15,0,0.0,1.0,0.0,0.0,1,1,0.0,20,20.0,203.0,0.0,0.05,0.1843971624666767,0.0050118891736477,203.0,1.0,0.0040877110314296,1,0,1,2,52,277.15,14411.8,5.628160536521302,0.6931471805599453,3.970291913552122,0,1,1,1
1,134,1,218.45,218.45,0,0.0,1.0,0.0,0.0,1,1,0.0,12,12.0,102.0,0.0,0.0833333333333333,0.4751773032795131,0.0039467266302258,102.0,1.0,0.0020713317132937,2,0,1,3,134,218.45,29272.3,5.391124416134243,0.6931471805599453,4.90527477843843,1,1,1,3
1,73,4,1425.0800000000002,356.27000000000004,104,34.666666666666664,0.8955223880597015,0.0,0.0,2,3,1.4142135623730951,74,18.5,228.0,0.1486486486486486,0.0235294117647058,0.2588652473089884,0.0258420772225452,456.0,2.0,0.0766098460454124,1,1,3,5,292,5700.320000000001,104030.84,7.262684700382407,1.6094379124341005,4.30406509320417,0,0,0,2
1,177,3,605.78,201.92666666666665,51,25.5,1.111111111111111,0.7659574468085106,0.0,2,3,0.7071067811865476,40,13.333333333333334,131.33333333333334,0.125,0.0638297872340425,0.6276595722423419,0.0109751662885495,197.0,1.5,0.0122594943317698,3,1,2,6,531,1817.34,107223.06,6.408166287142134,1.3862943611198906,5.181783550292085,1,0,0,3
0,77,1,1504.47,1504.47,0,0.0,1.0,0.0,0.0,1,1,0.0,90,90.0,1209.0,0.0,0.0111111111111111,0.2730496444218098,0.0272826778072516,1209.0,1.0,0.0198331523331067,2,0,3,5,77,1504.47,115844.19,7.316860420788672,0.6931471805599453,4.356708826689592,1,1,0,2
0,0,7,1567.98,223.99714285714285,265,44.16666666666666,0.711864406779661,0.1443298969072164,0.134020618556701,6,4,0.408248290463863,60,8.571428571428571,121.14285714285714,0.4166666666666667,0.0618556701030927,0.0,0.0284351219832775,141.33333333333334,1.1666666666666667,0.199045853882943,0,2,3,5,0,10975.86,0.0,7.358181005679195,2.079441541679836,0.0,0,0,0,0
0,55,10,4167.95,416.795,219,24.33333333333333,1.2048192771084336,0.0841121495327102,0.0,6,5,0.816496580927726,81,8.1,165.3,0.2592592592592592,0.0373831775700934,0.1950354603012927,0.0756138384742587,275.5,1.6666666666666667,0.6086645868228409,1,2,3,6,550,41679.5,229237.25,8.335419484525115,2.3978952727983707,4.02535169073515,0,0,0,1
1,155,2,1107.45,553.725,65,65.0,0.6315789473684211,0.0,0.0,2,2,0.0,53,26.5,333.5,0.0566037735849056,0.0357142857142857,0.5496453881218248,0.0200784046728503,333.5,1.0,0.0180848042871488,3,0,3,6,310,2214.9,171654.75,7.010717922039962,1.0986122886681098,5.049856007249537,1,0,0,3
0,34,6,1313.78,218.9633333333333,240,48.0,0.6666666666666666,0.0,0.1566265060240964,6,4,0.0,67,11.166666666666666,117.33333333333331,0.1940298507462686,0.036144578313253,0.1205673754589809,0.0238224419400434,117.33333333333331,1.0,0.1257013958298508,1,2,3,6,204,7882.68,44668.52,7.181424630235367,1.9459101490553128,3.555348061489413,0,0,0,1
0,0,6,6151.49,1025.2483333333332,279,55.8,0.5825242718446602,0.0,0.0,6,4,0.0,256,42.66666666666666,596.8333333333334,0.1953125,0.0094339622641509,0.0,0.1116068965897449,596.8333333333334,1.0,0.6696413795384698,0,2,3,5,0,36908.94,0.0,8.724612156908343,1.9459101490553128,0.0,0,0,0,0
